customer_id,legal_name,aliases,ibans
3296,Brandt Gartenbau KG,Brandt Gartenbau|Fa. Brandt Gartenbau,DE72 9907 7768 0002 2226 31|DE55 8801 4241 5103 4058 66
3297,Schumacher Spedition KG,,DE66 1789 9157 5838 1394 36
3298,Tiefbau Kiel GbR,Tiefbau Kiel,DE71452504201068794270|DE38 5843 3944 1227 2511 79
3299,Albrecht & Thießen e.K.,Albrecht & Thiessen|Fa. Albrecht & Thießen,DE87380177070584372871|DE70406750228382105812
3300,Walter Bäckerei GbR,Walter Backerei GbR,DE80 6820 6652 8632 2957 20|DE56944607286911159760|DE69 3875 1348 7681 4534 32
3301,Fleischerei Oldenburg GmbH & Co. KG,Fa. Fleischerei Oldenburg|Fleischerei Oldenburg GmbH u. Co. KG,DE33 6028 5402 7415 5300 72|DE26824564744962902791
3302,Meyer UG (haftungsbeschränkt),,DE49 4015 3211 5490 4847 99
3303,Hoffmann AG,Hoffmann,DE89 8321 0468 3795 5651 30|DE85 6402 6078 9699 4007 27|DE99 3875 3240 9769 8032 78
3304,Günther e.K.,Gunther e.K.,DE84 3257 8851 2494 0475 98|DE59 2974 1623 9164 0844 49
3305,Dietrich & Ludwig e.K.,Dietrich & Ludwig,DE68 7074 3927 2598 8053 68
3306,Winter & Vogel GmbH & Co. KG,Winter & Vogel,DE33938664145147832204
3307,Immobilien Oldenburg OHG,Fa. Immobilien Oldenburg|Immobilien Oldenburg,DE10392357738885706177
3308,Lang & Schäfer OHG,Lang & Schäfer|Fa. Lang & Schäfer,DE14509714010319525898|DE94699928237590405665
3309,Vogt Druck UG (haftungsbeschränkt),Vogt Druck UG (haftungsbeschrankt)|Vogt Druck,DE17730637706371759526
3310,Fuchs Kältetechnik GbR,Fuchs Kaltetechnik|Fa. Fuchs Kältetechnik,DE36331186929355167385
3311,Rehder KG,,DE12867211831252048365|DE71 9328 6669 7816 4069 41
3312,Lüdtke & Köhler UG (haftungsbeschränkt),Ludtke & Kohler|Fa. Lüdtke & Köhler|Lüdtke & Köhler,DE11 8347 9705 1669 1191 23|DE81284843176273652870
3313,Schmitt Medizintechnik OHG,Schmitt Medizintechnik,DE14584488249920469287
3314,Lehmann e.K.,,DE35 1382 2390 4432 6735 92
3315,Groß & Wolff GbR,Fa. Groß & Wolff|Gross & Wolff,DE24 9988 7814 3146 2101 49|DE68565916726833791287
3316,Günther Druck KG,Gunther Druck,DE13553621180360968928|DE18503684477793724799
3317,Dietrich Großhandel e.K.,Dietrich Großhandel|Fa. Dietrich Großhandel,DE17142744551935341244
3318,Thießen Gebäudereinigung GmbH,Thiessen Gebaudereinigung GmbH|Fa. Thießen Gebäudereinigung,DE21742293062215995770|DE74 4007 2763 7092 0361 48
3319,Krüger Fleischerei UG (haftungsbeschränkt),Kruger Fleischerei,DE71973013887551515595|DE72790572582552704713
3320,Hansen & Hansen OHG,Fa. Hansen & Hansen,DE59 3239 6621 1391 5017 73
3321,Bäckerei Kiel UG (haftungsbeschränkt),Backerei Kiel UG (haftungsbeschrankt)|Fa. Bäckerei Kiel,DE87 8864 1232 8925 3841 75|DE90719652377278225257
3322,Hofmann & Fischer GmbH & Co. KG,Hofmann & Fischer GmbH u. Co. KG|Fa. Hofmann & Fischer,DE23 8822 8189 7568 9386 56
3323,Rehder Elektro e.K.,Fa. Rehder Elektro,DE48400290568957122925|DE11139926170399734017
3324,Braun Windkraft UG (haftungsbeschränkt),Braun Windkraft UG (haftungsbeschrankt),DE29473030814969583234|DE56187082207767062517
3325,Haas Fahrzeugtechnik OHG,Fa. Haas Fahrzeugtechnik,DE91929055028698426641
3326,Albrecht & Otto e.K.,Albrecht & Otto|Fa. Albrecht & Otto,DE94 2656 4420 3260 4433 50
3327,Mayer Dachdeckerei UG (haftungsbeschränkt),Mayer Dachdeckerei,DE19236682803114396841|DE99115851556516125376|DE96 7412 3524 5507 2350 33
3328,Lange Spedition GmbH,Lange Spedition|Fa. Lange Spedition,DE44179510697265168513|DE17870979918773573466|DE78 2178 6953 3925 4009 83
3329,Weber & Wagner e.K.,Weber & Wagner,DE26 9421 0924 2925 2691 81
3330,Schmitt UG (haftungsbeschränkt),Schmitt UG (haftungsbeschrankt),DE57982398887868083203|DE46 7865 6398 0784 3651 60|DE70429538808011161899
3331,Metallbau Bremen e.K.,Fa. Metallbau Bremen|Metallbau Bremen,DE32 3272 1398 5552 7298 04
3332,Logistik Rostock GmbH & Co. KG,Logistik Rostock GmbH u. Co. KG|Fa. Logistik Rostock,DE88498579275902816995
3333,Lüdtke GmbH,Ludtke GmbH,DE94224959797995953319|DE99 5817 6880 4952 4210 59|DE24349957433513681268
3334,Neumann & Engel e.K.,Neumann & Engel,DE28 3213 3818 4677 4667 82|DE46963476260501433002
3335,Winter Dachdeckerei GbR,Winter Dachdeckerei,DE84152154634473737428|DE25430555911393991857
3336,Köhler & Sommer GmbH & Co. KG,Köhler & Sommer GmbH u. Co. KG|Kohler & Sommer,DE28566575419652995105
3337,Krüger Catering KG,Kruger Catering,DE22 5010 5437 5994 0694 64
3338,Frank & Kaiser OHG,Frank & Kaiser|Fa. Frank & Kaiser,DE17 9161 4342 9671 0498 88|DE23223052875209492165
3339,Kuhn & Schmitt GmbH & Co. KG,Fa. Kuhn & Schmitt,DE99166921468490990496|DE82156075557577732591
3340,Simon Logistik AG,Simon Logistik Aktiengesellschaft,DE84408836324272429598|DE22 2503 0618 1110 7383 70|DE87514734441925157703
3341,Pohl Metallbau GmbH & Co. KG,,DE93918203532949539245|DE98 5361 0799 1693 4978 54
3342,Rehder & Meier GmbH & Co. KG,,DE29 7974 2907 0785 4970 15|DE85 7936 5121 9558 0682 92
3343,Berger Catering OHG,Berger Catering|Fa. Berger Catering,DE47 2358 0347 9612 3563 26
3344,Kaiser Gebäudereinigung GbR,Kaiser Gebaudereinigung|Kaiser Gebaudereinigung GbR,DE65313018075701663968|DE40536820933077124226
3345,Schumacher Systemhaus OHG,,DE18769427512845295623|DE41 2805 7389 8663 7384 78|DE39 7252 8151 2943 5965 46
3346,Seidel Möbel OHG,Fa. Seidel Möbel|Seidel Mobel OHG,DE13 2097 9969 4856 2753 81|DE58947772771525173863
3347,Petersen Bau AG,Petersen Bau Aktiengesellschaft|Fa. Petersen Bau,DE34163056335818511391|DE35 3992 8091 4748 1715 22|DE10 5287 6713 8681 4990 25
3348,Schmitt & Wolff e.K.,Fa. Schmitt & Wolff,DE78 9637 0768 0176 5086 92|DE30266722255921466902|DE51 7171 6492 3922 1942 08
3349,Lüdtke Sanitär OHG,Fa. Lüdtke Sanitär|Ludtke Sanitar|Lüdtke Sanitär,DE35960680870962003749|DE63 5597 9695 9942 1969 48|DE47744139550544731534
3350,Pohl OHG,,DE86320040245813492559|DE32977520473474906181
3351,Jung Logistik KG,,DE57 3086 4780 1903 4660 02|DE21692904993013258530
3352,Lehmann Hafenservice GmbH,Lehmann Hafenservice|Fa. Lehmann Hafenservice,DE85 9930 8614 9781 8819 25
3353,Schröder Holzbau AG,Schröder Holzbau Aktiengesellschaft|Fa. Schröder Holzbau,DE73737570658707975073|DE82 7977 3301 6330 5714 15|DE38331058435868681615
3354,Thießen Tiefbau KG,Thiessen Tiefbau,DE59969541286184062247|DE60620834965931593613
3355,Jäger Solartechnik GmbH & Co. KG,Jäger Solartechnik|Fa. Jäger Solartechnik,DE21 4248 5627 8118 5833 93
3356,Krause & Frank GbR,Krause & Frank,DE56623094177693471446|DE93205370589908699637
3357,Schmid AG,Fa. Schmid|Schmid Aktiengesellschaft,DE19 4690 0704 8285 6210 33|DE73270709880626986981|DE64 7089 1684 6933 9925 50
3358,Schäfer & Ludwig AG,Schafer & Ludwig AG|Schäfer & Ludwig|Schäfer & Ludwig Aktiengesellschaft,DE22221645158949367850|DE72 6950 6094 9805 1239 38
3359,Gebäudereinigung Oldenburg e.K.,Gebäudereinigung Oldenburg,DE42529884758071065219
3360,Lang & Becker GbR,Lang & Becker|Fa. Lang & Becker,DE83739446733546368534
3361,Roth Windkraft GmbH & Co. KG,Roth Windkraft GmbH u. Co. KG,DE72 7155 1832 3172 9249 79
3362,Kuhn Systemhaus e.K.,,DE83 5659 5245 5188 6342 77|DE70126137764631281394|DE46 5190 7744 0426 4696 77
3363,Schmitt Logistik e.K.,Schmitt Logistik,DE38 5641 7572 5788 5916 40
3364,Schulte Sanitär e.K.,Fa. Schulte Sanitär|Schulte Sanitär|Schulte Sanitar e.K.,DE48 7051 5452 8561 1112 41
3365,Krause Systemhaus OHG,Fa. Krause Systemhaus,DE90 1382 4669 9356 5402 97
3366,Meyer & Klein KG,Meyer & Klein|Fa. Meyer & Klein,DE13 4280 1327 6976 3415 17
3367,Kraus Fleischerei e.K.,Kraus Fleischerei|Fa. Kraus Fleischerei,DE28 1379 1338 3477 9873 81
3368,Braun & Frank GmbH,,DE79 2212 6341 5290 7386 20|DE92456667192366809694
3369,Seidel e.K.,Fa. Seidel,DE36734275879257447357
3370,Weiß Kältetechnik KG,Weiss Kaltetechnik KG,DE95180618513100479356|DE83 5304 6072 8256 9440 21
3371,Lüdtke Werbetechnik e.K.,Lüdtke Werbetechnik,DE50 9243 6977 9111 4711 56
3372,Schifffahrt Rostock GmbH & Co. KG,,DE24 4007 0053 7763 9959 94
3373,Wagner Spedition OHG,Wagner Spedition,DE41273523864039856864
3374,Braun & Martin e.K.,Fa. Braun & Martin|Braun & Martin,DE89 3931 0171 8379 2168 23
3375,Lange Bäckerei UG (haftungsbeschränkt),Lange Backerei,DE92 1297 2339 1962 5899 60
3376,Simon Dachdeckerei GmbH & Co. KG,Fa. Simon Dachdeckerei|Simon Dachdeckerei,DE89 8638 4284 5373 6750 77
3377,Busch Dachdeckerei e.K.,Fa. Busch Dachdeckerei|Busch Dachdeckerei,DE66 7297 8180 2238 7458 56|DE59 9980 0166 7392 5554 63
3378,Sauer & Mayer KG,,DE44 3780 2095 1140 9593 56|DE41 5985 9863 1110 5501 56
3379,Bauer Holzbau AG,Bauer Holzbau,DE43 1369 1246 5757 0445 54|DE19378429555036778098|DE18 6427 8417 5394 9868 31
3380,Handel Flensburg GbR,,DE45 4703 2778 8932 1670 73|DE38624844703168053930
3381,Brüggemann & Hofmann e.K.,Bruggemann & Hofmann,DE79560529002774582582|DE26 4499 7814 7339 2619 12|DE98577912615289355198
3382,Zimmermann Kältetechnik GbR,Zimmermann Kaltetechnik GbR,DE59 8247 5002 8828 0200 71|DE76646240806494261970|DE85437471998446579085
3383,Schmitz & Vogt KG,Schmitz & Vogt|Fa. Schmitz & Vogt,DE61 3066 9026 7426 1892 06|DE66808456081389745443|DE49 8474 9111 1560 0687 87
3384,Lang Bau UG (haftungsbeschränkt),Fa. Lang Bau,DE65618815780935600184|DE16 5258 7844 8114 3546 62|DE95852692637610766856
3385,Hahn GmbH & Co. KG,Hahn GmbH u. Co. KG,DE80633730768042868245
3386,Seidel Windkraft OHG,Seidel Windkraft,DE99476893579704510232|DE32329721781526251542
3387,Seidel Immobilien GmbH & Co. KG,Fa. Seidel Immobilien,DE23 1407 3200 2795 9286 60
3388,Möhring Möbel KG,Mohring Mobel KG|Fa. Möhring Möbel,DE82228125333386775049|DE57269207406637291999
3389,Günther Bau UG (haftungsbeschränkt),Gunther Bau UG (haftungsbeschrankt),DE39259792787118166682
3390,Schulze UG (haftungsbeschränkt),,DE83176975363551409545|DE76812889327004589897
3391,Hoffmann & Schröder GmbH,Hoffmann & Schröder Ges.m.b.H.,DE50635825340103449817|DE41 3922 8692 0887 2494 34|DE32417326524290966739
3392,Tiefbau Rostock OHG,Tiefbau Rostock,DE93 5798 4713 4050 9943 85|DE33309373080869368716
3393,Tiefbau Cuxhaven AG,Tiefbau Cuxhaven,DE16666779003203513330
3394,Busch Schifffahrt GmbH,Busch Schifffahrt,DE89701641139161818074
3395,Schäfer Solartechnik OHG,Fa. Schäfer Solartechnik,DE85177320957360405210
3396,König Werbetechnik GbR,Konig Werbetechnik GbR,DE16661112020968833388
3397,Wagner Druck UG (haftungsbeschränkt),Wagner Druck|Wagner Druck UG (haftungsbeschrankt),DE55 2876 3931 3774 2203 15
3398,Hansen & Schäfer AG,Hansen & Schafer AG|Fa. Hansen & Schäfer|Hansen & Schafer,DE92 9866 3287 0774 9999 90|DE92241380029583996950
3399,Thießen GmbH & Co. KG,Thießen GmbH u. Co. KG,DE21436605848775529200
3400,Thießen Sanitär e.K.,Fa. Thießen Sanitär|Thiessen Sanitar|Thiessen Sanitar e.K.,DE63 2391 6975 9714 0693 22|DE97293377415719512624
3401,Sommer & Baumann KG,Fa. Sommer & Baumann,DE82 9939 0429 1075 6030 40
3402,Berger Maschinenbau e.K.,,DE23 2577 9964 6879 4968 36
3403,Kältetechnik Schwerin UG (haftungsbeschränkt),Kaltetechnik Schwerin UG (haftungsbeschrankt),DE12585144954452881047|DE35 5357 7575 5087 8000 16|DE68 1176 5157 8952 5084 51
3404,Dietrich Metallbau GmbH,Fa. Dietrich Metallbau|Dietrich Metallbau,DE99150260577750184672|DE90 6123 5633 6314 1866 05
3405,Möhring Solartechnik AG,Möhring Solartechnik,DE61 5415 3037 4095 3066 31|DE48 1447 5478 6629 2912 16
3406,Jansen GmbH & Co. KG,Jansen,DE44 7563 7958 6647 3587 38|DE45 3416 4558 6722 9072 05
3407,Lang & Busch GbR,Lang & Busch,DE48 8506 7334 3923 0627 32|DE94944930998241391363
3408,Hofmann & Schubert GbR,Fa. Hofmann & Schubert,DE65285960905205574099
3409,Elektro Rostock GmbH,Elektro Rostock Ges.m.b.H.,DE93830045353529525130
3410,Vogt GbR,,DE24 5665 7771 7860 3112 36|DE34 6467 6926 1819 3022 26
3411,Müller & Schwarz AG,Muller & Schwarz|Muller & Schwarz AG,DE93814208065819579680|DE85 8066 7696 7752 3790 34|DE72190244594189431952
3412,Catering Lübeck UG (haftungsbeschränkt),Catering Lubeck UG (haftungsbeschrankt)|Catering Lübeck|Fa. Catering Lübeck,DE71 2568 0618 2493 0433 14|DE10840873565470173207|DE95378653337211016055
3413,Meyer & Koch GmbH,Fa. Meyer & Koch|Meyer & Koch,DE58995879748686168495
3414,Walter Großhandel OHG,Walter Großhandel,DE15181721455601895889|DE77534005870088047824|DE97 4114 7105 6126 2156 09
3415,Möller Medizintechnik KG,Möller Medizintechnik|Moller Medizintechnik,DE48 4883 9546 8589 2185 82|DE42124137982981425757
3416,Koch & Möller GmbH & Co. KG,Koch & Möller GmbH u. Co. KG|Koch & Möller,DE37 5014 5955 2657 5373 71
3417,Mayer Windkraft OHG,,DE29660380037986613665|DE38933532647460585424
3418,Krause & Simon GmbH,Krause & Simon|Fa. Krause & Simon,DE12463379387614836507
3419,Kraus & Schröder GbR,Fa. Kraus & Schröder,DE12346446945665481154|DE10821078860882905527
3420,Scholz Textil AG,Scholz Textil|Scholz Textil Aktiengesellschaft,DE19 1210 8452 5012 8869 28
3421,Schwarz KG,Fa. Schwarz,DE35588250182622811119|DE78531179234679369469
3422,Arnold & Graf AG,Arnold & Graf Aktiengesellschaft,DE74 1794 2535 1381 2396 81|DE69586566428166603829
3423,Richter Bäckerei GbR,Richter Backerei|Fa. Richter Bäckerei|Richter Backerei GbR,DE27 2866 9841 4480 6296 53|DE93 9960 2937 4976 0911 63|DE57293523493278868416
3424,Becker Holzbau GbR,Fa. Becker Holzbau,DE64893442681691536604|DE93 9103 7261 1284 8428 08|DE37941219399344654659
3425,Richter Windkraft e.K.,Richter Windkraft|Fa. Richter Windkraft,DE14 2945 0162 1004 2376 53|DE39 6593 9739 0803 5758 33
3426,Systemhaus Oldenburg e.K.,Fa. Systemhaus Oldenburg,DE87 8740 1063 4877 5265 56
3427,Spedition Emden OHG,Spedition Emden|Fa. Spedition Emden,DE62857445942263457592|DE68424823957705717479
3428,Jung Textil KG,Jung Textil,DE51 2558 1918 4977 7561 52|DE16319099282852985823
3429,Catering Emden GbR,,DE84664322664253420530|DE94862732859326698252|DE98 7216 8556 0443 0685 53
3430,Engel OHG,Fa. Engel,DE47 1852 5233 7655 0646 41
3431,Schneider Metallbau AG,Schneider Metallbau Aktiengesellschaft|Fa. Schneider Metallbau|Schneider Metallbau,DE67 6611 9681 8003 9441 09|DE37 1159 7959 7605 0387 06
3432,Vogt Handel AG,,DE27 3342 3842 1498 3277 15|DE29 9915 9298 5805 6414 61
3433,Arnold Fahrzeugtechnik GmbH,Arnold Fahrzeugtechnik,DE15138749855037503343|DE22 2371 6788 9537 5882 77
3434,Brüggemann Technik GmbH,Bruggemann Technik,DE76 8186 9443 5355 6123 49
3435,Tiefbau Kiel GmbH & Co. KG,,DE32 8367 9517 8071 9051 11|DE46 5710 3464 5292 4950 79
3436,Carstens & Meier OHG,Fa. Carstens & Meier,DE93 8237 6396 2148 5892 96
3437,Frank & Berger GbR,Frank & Berger|Fa. Frank & Berger,DE73 9419 6716 6240 6516 16
3438,Bergmann & Kühn KG,Bergmann & Kuhn KG,DE99850643122451143590|DE14775138868186133284
3439,Bäckerei Rostock KG,Backerei Rostock|Bäckerei Rostock|Backerei Rostock KG,DE92 2220 2281 7498 8168 10|DE47291241319796820639
3440,Koch Fleischerei OHG,Fa. Koch Fleischerei|Koch Fleischerei,DE67 4674 0724 2143 4755 09
3441,Schubert & Pohl KG,Schubert & Pohl,DE70345616313258917135|DE99898767762724337690
3442,Rehder Kältetechnik GbR,,DE30902363184398761721
3443,Peters GmbH,,DE96285233674103385646|DE26932682945891790302
3444,Pohl Medizintechnik UG (haftungsbeschränkt),Pohl Medizintechnik UG (haftungsbeschrankt),DE51129226872261810545
3445,Windkraft Oldenburg GmbH & Co. KG,Windkraft Oldenburg GmbH u. Co. KG,DE22942728192504826139
3446,Pfeiffer e.K.,Fa. Pfeiffer,DE61827696636292828305|DE79 3641 2811 8556 2845 01
3447,Großhandel Wilhelmshaven e.K.,Grosshandel Wilhelmshaven,DE28364774291387988728
3448,Brandt & Busch GbR,Brandt & Busch,DE10350824512911129140
3449,Stein Maschinenbau GmbH & Co. KG,Stein Maschinenbau GmbH u. Co. KG,DE59 2171 7024 8788 6150 88|DE64520662606568481668
3450,Roth OHG,Fa. Roth,DE70974185752344767769|DE59573505567021798113|DE20 3314 9463 5964 7515 44
3451,Catering Hamburg GmbH,Catering Hamburg|Catering Hamburg Ges.m.b.H.,DE46 8077 2097 4087 3817 22|DE66983649976566362817|DE63 8690 2063 8654 8226 72
3452,Simon Logistik e.K.,,DE43 4604 3705 5446 2996 25|DE30 9390 2688 9606 3467 20|DE81189714859744643984
3453,Großhandel Flensburg KG,,DE16 4567 7092 1422 4772 02|DE11 3043 8329 6747 2384 25
3454,Technik Lübeck GbR,Technik Lubeck GbR,DE47132058452411912877|DE41377201630787396568
3455,Solartechnik Rostock GmbH,Fa. Solartechnik Rostock|Solartechnik Rostock,DE73 5921 3643 2745 3040 35
3456,Thießen Fleischerei AG,Thießen Fleischerei|Fa. Thießen Fleischerei|Thießen Fleischerei Aktiengesellschaft,DE38282667984318933444
3457,Lehmann Gebäudereinigung GbR,Lehmann Gebäudereinigung,DE69108475382227149540|DE49518446127601108580
3458,Lorenz Fahrzeugtechnik OHG,Lorenz Fahrzeugtechnik,DE74 3524 8136 2549 4786 54|DE63 6226 5667 7358 2146 15
3459,Engel Metallbau UG (haftungsbeschränkt),Engel Metallbau,DE32497493963702365302|DE68 2498 4147 8570 2607 25|DE53 9552 0111 7195 0926 98
3460,Hartmann GbR,,DE93852971375463898399
3461,Medizintechnik Oldenburg GmbH,Medizintechnik Oldenburg,DE22929995544933072861|DE48298697869998691690|DE25445852701425953498
3462,Friedrich Großhandel AG,,DE27200753020145103022|DE86651200661729734931
3463,Bau Oldenburg AG,Bau Oldenburg Aktiengesellschaft,DE72418916563233654806|DE87 2285 3973 9336 5490 07|DE57129927861257968184
3464,Horn Möbel KG,Fa. Horn Möbel|Horn Mobel|Horn Mobel KG,DE50 7189 0306 9861 1449 75|DE73679475785924815056|DE48 4092 9106 4663 5141 66
3465,Friedrich OHG,,DE21347300159101835667|DE45845593013380333801
3466,Albrecht Fahrzeugtechnik GmbH & Co. KG,Albrecht Fahrzeugtechnik,DE36 5904 1406 9085 5936 83
3467,Kühn Spedition AG,Kuhn Spedition|Kühn Spedition Aktiengesellschaft|Kuhn Spedition AG,DE47776617511728503158
3468,Großhandel Hamburg OHG,,DE87909300885697265884
3469,Schröder & Lang GmbH & Co. KG,Schroder & Lang GmbH & Co. KG,DE67 2060 4504 3107 5733 23|DE45705154204403897227
3470,Seidel Elektro e.K.,Fa. Seidel Elektro,DE27335032412035948917|DE69875456586513900224|DE84744941807303805175
3471,Scholz & Pohl GmbH,Fa. Scholz & Pohl,DE80547540779695952177|DE74223502997098096992|DE44 1614 7135 2093 3930 41
3472,Lehmann Werbetechnik e.K.,Lehmann Werbetechnik,DE57416748264313599245
3473,Keller & Schäfer GmbH & Co. KG,Keller & Schafer|Keller & Schafer GmbH & Co. KG|Keller & Schäfer,DE11 9441 7087 0588 2381 58|DE53712158207140411442
3474,Albrecht Immobilien e.K.,Albrecht Immobilien,DE15173015519628962502|DE27620493408263797218
3475,Sommer Medizintechnik GmbH & Co. KG,Fa. Sommer Medizintechnik,DE86917103319258834572
3476,Spedition Oldenburg KG,,DE38396309750093927079|DE23 6107 5035 7227 9714 16
3477,Schneider Fleischerei OHG,Fa. Schneider Fleischerei,DE62733264424751929795|DE95344490903712767619|DE73858830064905300639
3478,Klein e.K.,Fa. Klein,DE51 4993 0443 7065 4226 08|DE59 6882 2661 4217 0863 74
3479,Schumacher Holzbau e.K.,,DE53427927529789412753
3480,Lange Systemhaus OHG,Fa. Lange Systemhaus,DE62691385852661344839
3481,Schifffahrt Flensburg GmbH & Co. KG,,DE65157627675783575888|DE65 8318 1477 8209 6368 70
3482,Gebäudereinigung Bremen GmbH,Gebäudereinigung Bremen Ges.m.b.H.,DE84880565260999217541|DE40 5059 3226 8632 1655 74
3483,Krämer Druck AG,Krämer Druck,DE44261710807699200398|DE47 5340 3906 7783 5192 32
3484,Sanitär Flensburg GmbH,Sanitar Flensburg GmbH,DE19904024756821587770|DE54 5575 0026 1679 3724 03
3485,Schäfer AG,Schäfer Aktiengesellschaft,DE85689895377164683354|DE52786221671575628298
3486,Holzbau Flensburg OHG,Holzbau Flensburg|Fa. Holzbau Flensburg,DE92880785753453731654|DE93430348554867207701
3487,Mayer Druck KG,Mayer Druck|Fa. Mayer Druck,DE84 7210 7959 6598 9375 02
3488,Hahn & Brandt OHG,Fa. Hahn & Brandt,DE88 9480 6077 8917 8990 39
3489,Werbetechnik Rostock AG,,DE86317798824774707967|DE34138273709525465908
3490,Roth Schifffahrt e.K.,,DE81835237925095599705|DE98 1747 8779 2387 4533 97
3491,Kraus Spedition OHG,Kraus Spedition|Fa. Kraus Spedition,DE70 7533 9532 8965 6693 07|DE28785084674666170297|DE29 6670 8795 3336 7028 92
3492,Sauer & Weiß e.K.,Sauer & Weiß,DE83516700667199912180
3493,Krämer Handel AG,Kramer Handel|Kramer Handel AG|Krämer Handel,DE51196186853855360911
3494,Schulze Spedition GmbH,Fa. Schulze Spedition|Schulze Spedition Ges.m.b.H.,DE73 1734 3539 6519 2454 00|DE75873749770726664401|DE81509408852123093998
3495,Weber Sanitär KG,Weber Sanitär|Fa. Weber Sanitär,DE22273499479977870672
3496,Brandt Dachdeckerei GmbH & Co. KG,Brandt Dachdeckerei,DE41 7986 1682 7059 5332 99
3497,Bauer & Otto AG,Bauer & Otto Aktiengesellschaft,DE35 2752 1662 6636 0820 33|DE14810222723098793750
3498,Schulte & Keller OHG,Fa. Schulte & Keller,DE13 9444 4889 2286 4230 81|DE25736401585556806627
3499,Huber & Fuchs UG (haftungsbeschränkt),Fa. Huber & Fuchs|Huber & Fuchs|Huber & Fuchs UG (haftungsbeschrankt),DE68137784251450834707|DE94972990243816417044|DE61 6702 0654 9152 5985 35
3500,Köhler GmbH & Co. KG,Kohler GmbH & Co. KG|Köhler GmbH u. Co. KG,DE48 3522 0407 8708 6079 74|DE51 4177 2511 9370 7950 84
3501,Kraus Catering OHG,Kraus Catering|Fa. Kraus Catering,DE68512253931548982149|DE50782578836734338057
3502,Schuster Druck UG (haftungsbeschränkt),Fa. Schuster Druck|Schuster Druck,DE32 2484 6342 4242 4805 48
3503,Holzbau Wilhelmshaven GbR,Holzbau Wilhelmshaven,DE94 7341 8750 1027 4759 43|DE34327313150928527708|DE51478816086458036549
3504,Fischer & Schmidt OHG,Fischer & Schmidt,DE18 4898 0793 9811 8176 05
3505,Schumacher Immobilien AG,Schumacher Immobilien,DE18 5975 4867 8609 7658 48|DE90957473224390967066|DE52779401624835939453
3506,Krämer Windkraft KG,Kramer Windkraft|Krämer Windkraft|Fa. Krämer Windkraft,DE94 4278 2910 3681 5329 47|DE75847672192750701583
3507,Busch OHG,,DE23 4408 2368 3456 4857 01|DE98 8762 3970 7816 3798 06
3508,Bergmann Kältetechnik GbR,Fa. Bergmann Kältetechnik,DE54401130879506575655|DE84 5692 4026 7729 2105 40
3509,Böhm & Wolff GbR,Bohm & Wolff|Bohm & Wolff GbR|Fa. Böhm & Wolff,DE93747763704489619780|DE32773845474236714189|DE87 4305 1508 6265 2430 77
3510,Krämer Handel UG (haftungsbeschränkt),Fa. Krämer Handel,DE97 7277 6868 9182 0054 72
3511,Petersen & Günther GbR,Fa. Petersen & Günther,DE68270482947488954359|DE88644458413467966500
3512,Meier & Baumann KG,Fa. Meier & Baumann,DE26 7564 7050 9792 2357 41
3513,Busch & Dietrich GmbH & Co. KG,,DE38 7713 8645 5146 9441 70|DE29 8883 6987 9542 5546 32
3514,Mayer Hafenservice OHG,Mayer Hafenservice|Fa. Mayer Hafenservice,DE37 5313 6699 7602 2690 34
3515,Pfeiffer Immobilien GmbH & Co. KG,Fa. Pfeiffer Immobilien|Pfeiffer Immobilien GmbH u. Co. KG,DE76 4139 2322 2118 0743 02|DE50 9416 3443 7923 9979 29
3516,Spedition Wilhelmshaven AG,,DE61531530120091166102|DE50168608541062064999
3517,Bergmann GbR,Fa. Bergmann,DE55 9648 6111 8828 3606 95
3518,Berger GmbH & Co. KG,,DE61 6148 7927 3034 3018 15|DE49 7511 0280 2850 0224 34
3519,Koch Windkraft GmbH & Co. KG,Koch Windkraft GmbH u. Co. KG,DE50395522282927742426|DE20123170866020738520
3520,Logistik Lübeck GbR,Logistik Lübeck,DE47 1137 3752 4478 1262 80
3521,Böhm Technik GmbH & Co. KG,Böhm Technik GmbH u. Co. KG,DE65134873422279539143|DE78 3545 5846 5273 9148 08
3522,Busch Solartechnik AG,Busch Solartechnik|Fa. Busch Solartechnik,DE19486077885679529620|DE57 1615 2754 0040 5780 62|DE17 3304 0168 4674 3039 13
3523,Textil Kiel UG (haftungsbeschränkt),Textil Kiel UG (haftungsbeschrankt),DE59277669221995369359
3524,Jansen Bäckerei GmbH & Co. KG,Jansen Bäckerei GmbH u. Co. KG|Jansen Backerei,DE34944205239938867938|DE72 3978 2892 9938 0559 41|DE27877724929333977494
3525,Frank OHG,,DE69 4617 6378 5668 5316 24|DE15639974498777584896
3526,Jung & Schubert GbR,Fa. Jung & Schubert|Jung & Schubert,DE25428841859107386874
3527,Wolff Maschinenbau KG,Wolff Maschinenbau|Fa. Wolff Maschinenbau,DE88644508873218237230|DE14 8096 8206 6317 7163 68
3528,Meier Maschinenbau GbR,Fa. Meier Maschinenbau|Meier Maschinenbau,DE33 3863 8807 8272 9469 24|DE11868002635984363279|DE40673930085327607223
3529,Bauer Sanitär GbR,Bauer Sanitär|Bauer Sanitar,DE13682409170111567157
3530,Scholz GmbH & Co. KG,Scholz GmbH u. Co. KG,DE85473680220517165386|DE86 6545 7732 3266 9620 53|DE25846954049669938856
3531,Vogt & Schwarz OHG,Vogt & Schwarz,DE87 3897 1023 0815 3078 82
